,date,tobs,year,month,month_name
2044,2010-06-27,77.0,2010,06,June
2045,2010-06-28,72.0,2010,06,June
2046,2010-06-29,72.0,2010,06,June
2047,2010-06-30,73.0,2010,06,June
2048,2010-12-01,72.0,2010,12,December
2049,2010-12-02,71.0,2010,12,December
2050,2010-12-03,72.0,2010,12,December
2051,2010-12-04,74.0,2010,12,December
2052,2010-12-05,66.0,2010,12,December
2053,2010-12-06,61.0,2010,12,December
2054,2010-12-07,58.0,2010,12,December
2055,2010-12-08,60.0,2010,12,December
2056,2010-12-09,71.0,2010,12,December
2057,2010-12-10,65.0,2010,12,December
2058,2010-12-11,72.0,2010,12,December
2059,2010-12-12,70.0,2010,12,December
2060,2010-12-13,68.0,2010,12,December
2061,2010-12-14,67.0,2010,12,December
2062,2010-12-15,71.0,2010,12,December
2063,2010-12-16,65.0,2010,12,December
2064,2010-12-17,64.0,2010,12,December
2065,2010-12-18,65.0,2010,12,December
2066,2010-12-19,69.0,2010,12,December
2067,2010-12-20,70.0,2010,12,December
2068,2010-12-21,70.0,2010,12,December
2069,2010-12-22,68.0,2010,12,December
2070,2010-12-23,69.0,2010,12,December
2071,2010-12-24,71.0,2010,12,December
2072,2010-12-25,70.0,2010,12,December
2073,2010-12-26,71.0,2010,12,December
2074,2010-12-27,76.0,2010,12,December
2075,2010-12-28,71.0,2010,12,December
2076,2010-12-29,72.0,2010,12,December
2077,2010-12-30,73.0,2010,12,December
2078,2010-12-31,77.0,2010,12,December
2079,2011-06-01,72.0,2011,06,June
2080,2011-06-02,73.0,2011,06,June
2081,2011-06-03,73.0,2011,06,June
2082,2011-06-08,77.0,2011,06,June
2083,2011-06-09,76.0,2011,06,June
2084,2011-06-10,79.0,2011,06,June
2085,2011-06-11,78.0,2011,06,June
2086,2011-06-12,82.0,2011,06,June
2087,2011-06-13,79.0,2011,06,June
2088,2011-06-14,76.0,2011,06,June
2089,2011-06-15,74.0,2011,06,June
2090,2011-06-16,74.0,2011,06,June
2091,2011-06-17,73.0,2011,06,June
2092,2011-06-18,79.0,2011,06,June
2093,2011-06-19,77.0,2011,06,June
2094,2011-06-20,73.0,2011,06,June
2095,2011-06-21,72.0,2011,06,June
2096,2011-06-22,72.0,2011,06,June
2097,2011-06-23,73.0,2011,06,June
2098,2011-06-24,74.0,2011,06,June
2099,2011-06-25,77.0,2011,06,June
2100,2011-06-26,73.0,2011,06,June
2101,2011-06-27,73.0,2011,06,June
2102,2011-06-28,72.0,2011,06,June
2103,2011-06-29,72.0,2011,06,June
2104,2011-06-30,67.0,2011,06,June
2105,2011-12-01,67.0,2011,12,December
2106,2011-12-02,69.0,2011,12,December
2107,2011-12-03,72.0,2011,12,December
2108,2011-12-04,74.0,2011,12,December
2109,2011-12-05,71.0,2011,12,December
2110,2011-12-06,70.0,2011,12,December
2111,2011-12-07,68.0,2011,12,December
2112,2011-12-08,70.0,2011,12,December
2113,2011-12-09,66.0,2011,12,December
2114,2011-12-10,72.0,2011,12,December
2115,2011-12-11,70.0,2011,12,December
2116,2011-12-12,70.0,2011,12,December
2117,2011-12-13,70.0,2011,12,December
2118,2011-12-14,70.0,2011,12,December
2119,2011-12-15,73.0,2011,12,December
2120,2011-12-16,71.0,2011,12,December
2121,2011-12-17,69.0,2011,12,December
2122,2011-12-18,73.0,2011,12,December
2123,2011-12-19,72.0,2011,12,December
2124,2011-12-20,71.0,2011,12,December
2125,2011-12-21,69.0,2011,12,December
2126,2011-12-22,70.0,2011,12,December
2127,2011-12-23,69.0,2011,12,December
2128,2011-12-24,70.0,2011,12,December
2129,2011-12-25,75.0,2011,12,December
2130,2011-12-26,71.0,2011,12,December
2131,2011-12-27,70.0,2011,12,December
2132,2011-12-28,69.0,2011,12,December
2133,2011-12-29,71.0,2011,12,December
2134,2011-12-30,65.0,2011,12,December
2135,2011-12-31,67.0,2011,12,December
2136,2012-06-01,71.0,2012,06,June
2137,2012-06-02,73.0,2012,06,June
2138,2012-06-03,78.0,2012,06,June
2139,2012-06-04,71.0,2012,06,June
2140,2012-06-05,72.0,2012,06,June
2141,2012-06-06,70.0,2012,06,June
2142,2012-06-07,72.0,2012,06,June
2143,2012-06-08,73.0,2012,06,June
2144,2012-06-09,74.0,2012,06,June
2145,2012-06-10,81.0,2012,06,June
2146,2012-06-11,72.0,2012,06,June
2147,2012-06-12,77.0,2012,06,June
2148,2012-06-13,69.0,2012,06,June
2149,2012-06-14,69.0,2012,06,June
2150,2012-06-15,69.0,2012,06,June
2151,2012-06-16,78.0,2012,06,June
2152,2012-06-17,78.0,2012,06,June
2153,2012-06-18,73.0,2012,06,June
2154,2012-06-19,72.0,2012,06,June
2155,2012-06-20,71.0,2012,06,June
2156,2012-06-21,72.0,2012,06,June
2157,2012-06-22,72.0,2012,06,June
2158,2012-06-23,73.0,2012,06,June
2159,2012-06-24,71.0,2012,06,June
2160,2012-06-25,70.0,2012,06,June
2161,2012-06-26,71.0,2012,06,June
2162,2012-06-27,68.0,2012,06,June
2163,2012-06-28,72.0,2012,06,June
2164,2012-06-29,71.0,2012,06,June
2165,2012-06-30,78.0,2012,06,June
2166,2012-12-01,72.0,2012,12,December
2167,2012-12-02,67.0,2012,12,December
2168,2012-12-03,76.0,2012,12,December
2169,2012-12-04,67.0,2012,12,December
2170,2012-12-05,72.0,2012,12,December
2171,2012-12-06,69.0,2012,12,December
2172,2012-12-07,66.0,2012,12,December
2173,2012-12-08,75.0,2012,12,December
2174,2012-12-09,74.0,2012,12,December
2175,2012-12-10,72.0,2012,12,December
2176,2012-12-11,72.0,2012,12,December
2177,2012-12-12,72.0,2012,12,December
2178,2012-12-13,68.0,2012,12,December
2179,2012-12-14,74.0,2012,12,December
2180,2012-12-15,73.0,2012,12,December
2181,2012-12-16,73.0,2012,12,December
2182,2012-12-17,72.0,2012,12,December
2183,2012-12-18,70.0,2012,12,December
2184,2012-12-19,70.0,2012,12,December
2185,2012-12-20,71.0,2012,12,December
2186,2012-12-21,70.0,2012,12,December
2187,2012-12-22,72.0,2012,12,December
2188,2012-12-23,65.0,2012,12,December
2189,2012-12-24,62.0,2012,12,December
2190,2012-12-25,73.0,2012,12,December
2191,2012-12-26,71.0,2012,12,December
2192,2012-12-27,70.0,2012,12,December
2193,2012-12-28,62.0,2012,12,December
2194,2012-12-29,69.0,2012,12,December
2195,2012-12-30,69.0,2012,12,December
2196,2012-12-31,66.0,2012,12,December
2197,2013-06-01,81.0,2013,06,June
2198,2013-06-02,74.0,2013,06,June
2199,2013-06-03,74.0,2013,06,June
2200,2013-06-04,73.0,2013,06,June
2201,2013-06-05,73.0,2013,06,June
2202,2013-06-06,72.0,2013,06,June
2203,2013-06-07,73.0,2013,06,June
2204,2013-06-08,77.0,2013,06,June
2205,2013-06-09,73.0,2013,06,June
2206,2013-06-10,73.0,2013,06,June
2207,2013-06-11,75.0,2013,06,June
2208,2013-06-12,72.0,2013,06,June
2209,2013-06-13,72.0,2013,06,June
2210,2013-06-14,73.0,2013,06,June
2211,2013-06-15,73.0,2013,06,June
2212,2013-06-16,75.0,2013,06,June
2213,2013-06-17,72.0,2013,06,June
2214,2013-06-18,73.0,2013,06,June
2215,2013-06-19,70.0,2013,06,June
2216,2013-06-20,69.0,2013,06,June
2217,2013-06-21,68.0,2013,06,June
2218,2013-06-22,75.0,2013,06,June
2219,2013-06-23,74.0,2013,06,June
2220,2013-06-24,73.0,2013,06,June
2221,2013-06-25,70.0,2013,06,June
2222,2013-06-26,70.0,2013,06,June
2223,2013-06-27,71.0,2013,06,June
2224,2013-06-28,70.0,2013,06,June
2225,2013-06-29,70.0,2013,06,June
2226,2013-06-30,75.0,2013,06,June
2227,2013-12-01,72.0,2013,12,December
2228,2013-12-02,73.0,2013,12,December
2229,2013-12-03,70.0,2013,12,December
2230,2013-12-04,66.0,2013,12,December
2231,2013-12-05,64.0,2013,12,December
2232,2013-12-06,65.0,2013,12,December
2233,2013-12-07,73.0,2013,12,December
2234,2013-12-08,74.0,2013,12,December
2235,2013-12-09,67.0,2013,12,December
2236,2013-12-10,73.0,2013,12,December
2237,2013-12-11,70.0,2013,12,December
2238,2013-12-12,67.0,2013,12,December
2239,2013-12-13,71.0,2013,12,December
2240,2013-12-14,78.0,2013,12,December
2241,2013-12-15,69.0,2013,12,December
2242,2013-12-16,63.0,2013,12,December
2243,2013-12-17,64.0,2013,12,December
2244,2013-12-18,66.0,2013,12,December
2245,2013-12-19,69.0,2013,12,December
2246,2013-12-20,69.0,2013,12,December
2247,2013-12-21,71.0,2013,12,December
2248,2013-12-22,72.0,2013,12,December
2249,2013-12-23,69.0,2013,12,December
2250,2013-12-24,70.0,2013,12,December
2251,2013-12-25,73.0,2013,12,December
2252,2013-12-26,68.0,2013,12,December
2253,2013-12-27,69.0,2013,12,December
2254,2013-12-28,73.0,2013,12,December
2255,2013-12-29,73.0,2013,12,December
2256,2013-12-30,70.0,2013,12,December
2257,2013-12-31,65.0,2013,12,December
2258,2014-06-01,74.0,2014,06,June
2259,2014-06-02,72.0,2014,06,June
2260,2014-06-03,74.0,2014,06,June
2261,2014-06-04,73.0,2014,06,June
2262,2014-06-05,73.0,2014,06,June
2263,2014-06-06,70.0,2014,06,June
2264,2014-06-07,73.0,2014,06,June
2265,2014-06-08,75.0,2014,06,June
2266,2014-06-09,73.0,2014,06,June
2267,2014-06-10,69.0,2014,06,June
2268,2014-06-11,80.0,2014,06,June
2269,2014-06-12,73.0,2014,06,June
2270,2014-06-13,72.0,2014,06,June
2271,2014-06-14,80.0,2014,06,June
2272,2014-06-15,80.0,2014,06,June
2273,2014-06-16,69.0,2014,06,June
2274,2014-06-17,70.0,2014,06,June
2275,2014-06-18,69.0,2014,06,June
2276,2014-06-19,72.0,2014,06,June
2277,2014-06-20,68.0,2014,06,June
2278,2014-06-21,74.0,2014,06,June
2279,2014-06-22,75.0,2014,06,June
2280,2014-06-23,70.0,2014,06,June
2281,2014-06-24,70.0,2014,06,June
2282,2014-06-25,72.0,2014,06,June
2283,2014-06-26,71.0,2014,06,June
2284,2014-06-27,70.0,2014,06,June
2285,2014-06-28,77.0,2014,06,June
2286,2014-06-29,73.0,2014,06,June
2287,2014-06-30,71.0,2014,06,June
2288,2014-12-01,70.0,2014,12,December
2289,2014-12-02,68.0,2014,12,December
2290,2014-12-03,68.0,2014,12,December
2291,2014-12-04,66.0,2014,12,December
2292,2014-12-05,68.0,2014,12,December
2293,2014-12-06,65.0,2014,12,December
2294,2014-12-07,62.0,2014,12,December
2295,2014-12-08,62.0,2014,12,December
2296,2014-12-09,65.0,2014,12,December
2297,2014-12-10,61.0,2014,12,December
2298,2014-12-11,70.0,2014,12,December
2299,2014-12-12,68.0,2014,12,December
2300,2014-12-13,67.0,2014,12,December
2301,2014-12-14,68.0,2014,12,December
2302,2014-12-15,71.0,2014,12,December
2303,2014-12-16,69.0,2014,12,December
2304,2014-12-17,71.0,2014,12,December
2305,2014-12-18,71.0,2014,12,December
2306,2014-12-19,71.0,2014,12,December
2307,2014-12-20,72.0,2014,12,December
2308,2014-12-21,72.0,2014,12,December
2309,2014-12-22,68.0,2014,12,December
2310,2014-12-23,69.0,2014,12,December
2311,2014-12-24,66.0,2014,12,December
2312,2014-12-25,60.0,2014,12,December
2313,2014-12-26,63.0,2014,12,December
2314,2014-12-27,68.0,2014,12,December
2315,2014-12-28,64.0,2014,12,December
2316,2014-12-29,63.0,2014,12,December
2317,2014-12-30,63.0,2014,12,December
2318,2014-12-31,59.0,2014,12,December
2319,2015-06-01,76.0,2015,06,June
2320,2015-06-02,68.0,2015,06,June
2321,2015-06-03,71.0,2015,06,June
2322,2015-06-04,70.0,2015,06,June
2323,2015-06-05,68.0,2015,06,June
2324,2015-06-06,79.0,2015,06,June
2325,2015-06-07,75.0,2015,06,June
2326,2015-06-08,71.0,2015,06,June
2327,2015-06-09,69.0,2015,06,June
2328,2015-06-10,71.0,2015,06,June
2329,2015-06-11,72.0,2015,06,June
2330,2015-06-12,69.0,2015,06,June
2331,2015-06-13,72.0,2015,06,June
2332,2015-06-14,75.0,2015,06,June
2333,2015-06-15,71.0,2015,06,June
2334,2015-06-16,72.0,2015,06,June
2335,2015-06-17,70.0,2015,06,June
2336,2015-06-18,71.0,2015,06,June
2337,2015-06-19,72.0,2015,06,June
2338,2015-06-20,75.0,2015,06,June
2339,2015-06-21,75.0,2015,06,June
2340,2015-06-22,71.0,2015,06,June
2341,2015-06-23,73.0,2015,06,June
2342,2015-06-24,71.0,2015,06,June
2343,2015-06-25,71.0,2015,06,June
2344,2015-06-26,74.0,2015,06,June
2345,2015-06-27,74.0,2015,06,June
2346,2015-06-28,78.0,2015,06,June
2347,2015-06-29,72.0,2015,06,June
2348,2015-06-30,69.0,2015,06,June
2349,2015-12-01,73.0,2015,12,December
2350,2015-12-02,74.0,2015,12,December
2351,2015-12-03,75.0,2015,12,December
2352,2015-12-04,75.0,2015,12,December
2353,2015-12-05,70.0,2015,12,December
2354,2015-12-06,72.0,2015,12,December
2355,2015-12-07,69.0,2015,12,December
2356,2015-12-08,68.0,2015,12,December
2357,2015-12-09,74.0,2015,12,December
2358,2015-12-10,72.0,2015,12,December
2359,2015-12-11,75.0,2015,12,December
2360,2015-12-12,79.0,2015,12,December
2361,2015-12-13,69.0,2015,12,December
2362,2015-12-14,67.0,2015,12,December
2363,2015-12-15,73.0,2015,12,December
2364,2015-12-16,74.0,2015,12,December
2365,2015-12-17,75.0,2015,12,December
2366,2015-12-18,72.0,2015,12,December
2367,2015-12-19,76.0,2015,12,December
2368,2015-12-20,74.0,2015,12,December
2369,2015-12-21,75.0,2015,12,December
2370,2015-12-22,74.0,2015,12,December
2371,2015-12-23,74.0,2015,12,December
2372,2015-12-24,76.0,2015,12,December
2373,2015-12-25,74.0,2015,12,December
2374,2015-12-26,75.0,2015,12,December
2375,2015-12-27,75.0,2015,12,December
2376,2015-12-28,73.0,2015,12,December
2377,2015-12-29,76.0,2015,12,December
2378,2015-12-30,74.0,2015,12,December
2379,2015-12-31,73.0,2015,12,December
2380,2016-06-01,69.0,2016,06,June
2381,2016-06-02,67.0,2016,06,June
2382,2016-06-03,68.0,2016,06,June
2383,2016-06-04,65.0,2016,06,June
2384,2016-06-05,70.0,2016,06,June
2385,2016-06-06,72.0,2016,06,June
2386,2016-06-07,74.0,2016,06,June
2387,2016-06-08,73.0,2016,06,June
2388,2016-06-09,71.0,2016,06,June
2389,2016-06-10,75.0,2016,06,June
2390,2016-06-11,72.0,2016,06,June
2391,2016-06-12,75.0,2016,06,June
2392,2016-06-13,76.0,2016,06,June
2393,2016-06-14,75.0,2016,06,June
2394,2016-06-15,76.0,2016,06,June
2395,2016-06-16,75.0,2016,06,June
2396,2016-06-17,71.0,2016,06,June
2397,2016-06-18,75.0,2016,06,June
2398,2016-06-19,75.0,2016,06,June
2399,2016-06-20,72.0,2016,06,June
2400,2016-06-21,72.0,2016,06,June
2401,2016-06-22,75.0,2016,06,June
2402,2016-06-23,73.0,2016,06,June
2403,2016-06-24,76.0,2016,06,June
2404,2016-06-25,74.0,2016,06,June
2405,2016-06-26,77.0,2016,06,June
2406,2016-06-27,72.0,2016,06,June
2407,2016-06-28,71.0,2016,06,June
2408,2016-06-29,76.0,2016,06,June
2409,2016-06-30,77.0,2016,06,June
2410,2016-12-01,74.0,2016,12,December
2411,2016-12-02,70.0,2016,12,December
2412,2016-12-03,72.0,2016,12,December
2413,2016-12-04,70.0,2016,12,December
2414,2016-12-05,67.0,2016,12,December
2415,2016-12-06,67.0,2016,12,December
2416,2016-12-07,69.0,2016,12,December
2417,2016-12-08,70.0,2016,12,December
2418,2016-12-09,68.0,2016,12,December
2419,2016-12-10,69.0,2016,12,December
2420,2016-12-11,69.0,2016,12,December
2421,2016-12-12,66.0,2016,12,December
2422,2016-12-13,65.0,2016,12,December
2423,2016-12-14,68.0,2016,12,December
2424,2016-12-15,62.0,2016,12,December
2425,2016-12-16,75.0,2016,12,December
2426,2016-12-17,70.0,2016,12,December
2427,2016-12-18,69.0,2016,12,December
2428,2016-12-19,76.0,2016,12,December
2429,2016-12-20,76.0,2016,12,December
2430,2016-12-21,74.0,2016,12,December
2431,2016-12-22,73.0,2016,12,December
2432,2016-12-23,71.0,2016,12,December
2433,2016-12-24,74.0,2016,12,December
2434,2016-12-25,74.0,2016,12,December
2435,2016-12-26,72.0,2016,12,December
2436,2016-12-27,71.0,2016,12,December
2437,2016-12-28,72.0,2016,12,December
2438,2016-12-29,74.0,2016,12,December
2439,2016-12-30,69.0,2016,12,December
2440,2016-12-31,67.0,2016,12,December
2441,2017-06-01,80.0,2017,06,June
2442,2017-06-02,76.0,2017,06,June
2443,2017-06-03,76.0,2017,06,June
2444,2017-06-04,77.0,2017,06,June
2445,2017-06-05,75.0,2017,06,June
2446,2017-06-06,75.0,2017,06,June
2447,2017-06-07,75.0,2017,06,June
2448,2017-06-08,75.0,2017,06,June
2449,2017-06-09,72.0,2017,06,June
2450,2017-06-10,74.0,2017,06,June
2451,2017-06-11,74.0,2017,06,June
2452,2017-06-12,74.0,2017,06,June
2453,2017-06-13,76.0,2017,06,June
2454,2017-06-14,74.0,2017,06,June
2455,2017-06-15,75.0,2017,06,June
2456,2017-06-16,73.0,2017,06,June
2457,2017-06-17,79.0,2017,06,June
2458,2017-06-18,75.0,2017,06,June
2459,2017-06-19,72.0,2017,06,June
2460,2017-06-20,72.0,2017,06,June
2461,2017-06-21,74.0,2017,06,June
2462,2017-06-22,72.0,2017,06,June
2463,2017-06-23,72.0,2017,06,June
2464,2017-06-24,77.0,2017,06,June
2465,2017-06-25,71.0,2017,06,June
2466,2017-06-26,73.0,2017,06,June
2467,2017-06-27,76.0,2017,06,June
2468,2017-06-28,77.0,2017,06,June
2469,2017-06-29,76.0,2017,06,June
2470,2017-06-30,76.0,2017,06,June
2471,2010-06-01,74.0,2010,06,June
2472,2010-06-02,76.0,2010,06,June
2473,2010-06-03,78.0,2010,06,June
2474,2010-06-04,74.0,2010,06,June
2475,2010-06-05,79.0,2010,06,June
2476,2010-06-06,79.0,2010,06,June
2477,2010-06-07,69.0,2010,06,June
2478,2010-06-08,77.0,2010,06,June
2479,2010-06-09,80.0,2010,06,June
2480,2010-06-10,75.0,2010,06,June
2481,2010-06-11,75.0,2010,06,June
2482,2010-06-12,78.0,2010,06,June
2483,2010-06-14,71.0,2010,06,June
2484,2010-06-15,76.0,2010,06,June
2485,2010-06-16,74.0,2010,06,June
2486,2010-06-17,78.0,2010,06,June
2487,2010-06-18,72.0,2010,06,June
2488,2010-06-19,78.0,2010,06,June
2489,2010-06-20,85.0,2010,06,June
2490,2010-06-21,77.0,2010,06,June
2491,2010-06-22,76.0,2010,06,June
2492,2010-06-23,76.0,2010,06,June
2493,2010-06-24,75.0,2010,06,June
2494,2010-06-25,71.0,2010,06,June
2495,2010-06-26,70.0,2010,06,June
2496,2010-06-27,80.0,2010,06,June
2497,2010-06-28,77.0,2010,06,June
2498,2010-06-29,70.0,2010,06,June
2499,2010-06-30,73.0,2010,06,June
2500,2010-12-01,70.0,2010,12,December
2501,2010-12-02,74.0,2010,12,December
2502,2010-12-03,74.0,2010,12,December
2503,2010-12-04,75.0,2010,12,December
2504,2010-12-05,69.0,2010,12,December
2505,2010-12-06,65.0,2010,12,December
2506,2010-12-07,66.0,2010,12,December
2507,2010-12-08,68.0,2010,12,December
2508,2010-12-09,77.0,2010,12,December
2509,2010-12-10,65.0,2010,12,December
2510,2010-12-11,72.0,2010,12,December
2511,2010-12-12,65.0,2010,12,December
2512,2010-12-13,66.0,2010,12,December
2513,2010-12-14,74.0,2010,12,December
2514,2010-12-15,66.0,2010,12,December
2515,2010-12-16,63.0,2010,12,December
2516,2010-12-17,63.0,2010,12,December
2517,2010-12-18,69.0,2010,12,December
2518,2010-12-19,69.0,2010,12,December
2519,2010-12-20,73.0,2010,12,December
2520,2010-12-21,72.0,2010,12,December
2521,2010-12-22,68.0,2010,12,December
2522,2010-12-23,67.0,2010,12,December
2523,2010-12-24,69.0,2010,12,December
2524,2010-12-25,74.0,2010,12,December
2525,2010-12-26,72.0,2010,12,December
2526,2010-12-27,76.0,2010,12,December
2527,2010-12-28,70.0,2010,12,December
2528,2010-12-29,73.0,2010,12,December
2529,2010-12-30,70.0,2010,12,December
2530,2010-12-31,76.0,2010,12,December
2531,2011-06-01,73.0,2011,06,June
2532,2011-06-02,76.0,2011,06,June
2533,2011-06-03,70.0,2011,06,June
2534,2011-06-04,71.0,2011,06,June
2535,2011-06-05,80.0,2011,06,June
2536,2011-06-06,70.0,2011,06,June
2537,2011-06-07,68.0,2011,06,June
2538,2011-06-08,74.0,2011,06,June
2539,2011-06-09,75.0,2011,06,June
2540,2011-06-10,75.0,2011,06,June
2541,2011-06-11,78.0,2011,06,June
2542,2011-06-12,76.0,2011,06,June
2543,2011-06-13,69.0,2011,06,June
2544,2011-06-14,73.0,2011,06,June
2545,2011-06-15,76.0,2011,06,June
2546,2011-06-16,72.0,2011,06,June
2547,2011-06-17,72.0,2011,06,June
2548,2011-06-18,80.0,2011,06,June
2549,2011-06-19,76.0,2011,06,June
2550,2011-06-20,71.0,2011,06,June
2551,2011-06-21,68.0,2011,06,June
2552,2011-06-22,71.0,2011,06,June
2553,2011-06-23,72.0,2011,06,June
2554,2011-06-24,75.0,2011,06,June
2555,2011-06-25,80.0,2011,06,June
2556,2011-06-26,75.0,2011,06,June
2557,2011-06-27,74.0,2011,06,June
2558,2011-06-28,74.0,2011,06,June
2559,2011-06-29,69.0,2011,06,June
2560,2011-06-30,70.0,2011,06,June
